MAL_ID,Genres_x,Japanese name
3577,"Comedy, Sci-Fi",狂乱家族日記
3579,"Action, Sci-Fi, Mecha, Shounen",ゲッターロボ
3588,"Action, Fantasy, Comedy, Supernatural, Shounen",ソウルイーター
3593,"Action, Comedy, Fantasy",OVA うたわれるもの
3594,"Action, Adventure, Fantasy, Magic",ティアーズ・トゥ・ティアラ
3595,"Action, Demons, Horror",孔雀王
3596,"Action, Sci-Fi",ライトニングトラップ レイナ＆ライカ
3597,"Comedy, Drama, Magic, Romance, Fantasy",ふぁんたじあ
3599,"Action, Demons, Horror",真・孔雀王
3600,"Action, Demons, Martial Arts",戦国奇譚妖刀伝
3602,"Action, Drama, Sci-Fi, Space",銀河鉄道９９９ エターナルファンタジー
3603,"Action, Adventure, Horror, Shounen, Vampire",ジョジョの奇妙な冒険 ファントム ブラッド
3604,"Slice of Life, Comedy, School, Seinen",ひだまりスケッチ×365
3605,"Action, Martial Arts, Romance, Shoujo",ぷりんせすARMY - ウェディング★COMBAT -
3609,"Action, Sci-Fi, Adventure, Space, Mecha, Shounen",機甲艦隊ダイラガーXV
3613,"Action, Military, Comedy, Romance",図書館戦争
3614,"Mystery, Police, Supernatural",薬師寺涼子の怪奇事件簿
3615,"Comedy, Fantasy, Harem, Romance, Shoujo",ネオアンジェリーク Abyss
3616,"Action, Comedy, Ecchi, Super Power",仮面のメイドガイ
3618,Comedy,もやしもん　菌劇場デラックス
3619,"Comedy, Parody, Romance, Super Power",ななこSOS
3620,"Comedy, Parody",ブルーシード おまけ
3624,Adventure,生命の科学ミクロパトロール
3625,"Action, Horror, Super Power, Demons, Supernatural, Martial Arts",真魔神伝　バトルロイヤルハイスクール
3626,"Action, Military, Sci-Fi, Adventure, Space, Psychological, Drama, Mecha",新機動戦記ガンダムＷ オペレーション・メテオ ODD＆EVEN NUMBERS
3627,"Fantasy, Comedy, Harem, Romance, Drama",D.C.II S.S. ～ダ・カーポII セカンドシーズン～
3630,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",ミラクル少女リミットちゃん
3631,"Adventure, Fantasy",青いブリンク
3637,"Action, Sci-Fi, Adventure, Shounen",冒険遊記プラスターワールド
3638,"Adventure, Comedy",かいけつゾロリ
3640,"Action, Comedy, Ecchi",モンキー・パンチの世界　アリス
3641,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",ないしょのつぼみ
3642,"Harem, Music, Ecchi, Fantasy, Seinen",シャイナ・ダルク ～黒き月の王と蒼碧の月の姫君～
3646,Historical,ガラスのうさぎ
3652,"Mystery, Comedy, Psychological, Supernatural, Thriller",ひぐらしのなく頃に礼
3653,"Action, Mecha, Sci-Fi",鉄のラインバレル
3654,"Comedy, Ecchi, Fantasy, Romance, School, Supernatural",まかでみWAっしょい！
3655,"Action, Fantasy, Supernatural, Comedy, Drama, Shounen",隠の王
3656,"Action, Shounen Ai, Supernatural",モノクローム･ファクター
3659,"Adventure, Comedy",まじめにふまじめ かいけつゾロリ なぞのお宝大さくせん
3660,"Comedy, Fantasy, Kids, Magic, Shoujo",魔法のアイドル パステルユーミ
3661,"Action, Sci-Fi, Romance",JOKER マージナル・シティ
3665,"Action, Military, Sci-Fi, Space, Drama",銀河英雄伝説外伝 螺旋迷宮
3667,"Action, Ecchi, Magic, Military, Sci-Fi",ストライクウィッチーズ
3668,"Fantasy, School",テレパシー少女 蘭
3669,"Adventure, Kids",劇場版デュエル・マスターズ 闇の城の魔龍凰[カース・オブ・ザ・デスフェニックス]
3670,"Action, Mecha, Military",機甲創世記モスピーダ
3671,"Action, Mecha, Music","機甲創世記モスピーダ Love, Live, Alive"
3672,"Comedy, Super Power, Sci-Fi, Shounen",とっても！ラッキーマン
3673,"Action, Adventure, Mystery",二十面相の娘
3674,"Comedy, Parody, School",さよなら絶望先生 序〜絶望少女撰集〜
3675,"Action, Drama, Fantasy, Sci-Fi, Space",アンドロメダ・ストーリーズ
3676,"Action, Martial Arts, Mecha, Sci-Fi, Space",マシンロボ クロノスの大逆襲
3683,Comedy,カバトット
3684,Sci-Fi,次元ループ
3685,Music,4デイ・ウィークエンド
3686,"Comedy, School",ときめきメモリアル Only Love
3689,"Sci-Fi, Adventure, Comedy, Mecha",発明BOYカニパン
3690,"Adventure, Comedy, Mecha, Romance",超発明BOYカニパン
3691,"Slice of Life, Kids, Shoujo",わたしとわたし～ふたりのロッテ
3692,"Action, Magic, Fantasy, School, Shoujo",Yes! プリキュア5 GoGo!
3695,Fantasy,スペクトラルフォース クロニクル ディバージェンス
3701,"Adventure, Mystery, Romance, Sci-Fi",カイバ
3702,"Music, Comedy, Seinen",デトロイト・メタル・シティ
3704,"Comedy, Kids",全力ウサギ
3710,"Horror, Supernatural",墓場鬼太郎
3712,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",ゼロの使い魔 ～三美姫（プリンセッセ）の輪舞（ロンド）～
3713,"Mystery, Psychological, Supernatural",地獄少女 三鼎
3720,"Fantasy, Kids",ジャックと豆の木
3723,Comedy,コアラボーイコッキィ
3724,Game,太鼓の達人
3726,"Action, Adventure, Drama, Historical",鴉天狗カブト 黄金の目のケモノ
3727,"Adventure, Comedy",映画 ドラえもん のび太の恐竜
3731,"Comedy, Romance, Shoujo",イタズラなKiss
3734,"Drama, Shoujo",ガラスの仮面～千の仮面を持つ少女～
3735,"Action, Sci-Fi, Space, Comedy, Parody, Mecha, School",流星機ガクセイバー
3736,"Comedy, Fantasy",パラッパラッパー
3737,"Adventure, Comedy",ウサビッチ
3738,"Adventure, Comedy",ウサビッチ
3743,"Parody, Mystery, Vampire",殺人
3744,"Historical, Drama, Romance, Samurai, Seinen",クレヨンしんちゃん 嵐を呼ぶ アッパレ! 戦国大合戦
3745,"Action, Adventure, Comedy, Seinen",クレヨンしんちゃん ブリブリ王国の秘宝
3750,"School, Shoujo, Shoujo Ai, Slice of Life",マリア様がみてる〜４th〜
3751,"Fantasy, Kids",森は生きている
3752,"Adventure, Kids",長靴をはいた猫　８０日間世界一周
3754,"Fantasy, Magic, Shoujo",とんがり帽子のメモル
3755,"Fantasy, Kids",世界名作童話 おやゆび姫
3757,"Adventure, Fantasy",アラジンと魔法のランプ
3758,"Adventure, Kids",パンダの大冒険
3759,"Comedy, Romance, School",School Days 「Valentine Days」
3760,"Adventure, Fantasy",グリム童話 金の鳥
3761,"Adventure, Historical",ワンワン三銃士
3762,"Action, Sci-Fi, Demons",THE·BORGMAN LAST BATTLE (ザ・ボーグマン ラストバトル)
3763,"Action, Sci-Fi, Demons",超音戦士ボーグマン LOVERS RAIN
3764,"Action, Demons, Sci-Fi, Shounen",超音戦士ボーグマン2 [SECOND] -新世紀2058-
3765,"Adventure, Fantasy, Shoujo",ピグマリオ
3768,"Action, Sports, Shounen",プレイボール
3769,"Action, Sports, Shounen",プレイボール2nd
3772,"Mecha, Sci-Fi",로보짱 큐빅스
3776,School,ゴーゴー五つ子ら・ん・ど
3778,"Mystery, Comedy, School, Shoujo",有閑倶楽部
3782,"Action, Mystery, Supernatural, Romance, Thriller",劇場版 空の境界 the Garden of sinners 第二章『殺人考察（前）』
3783,"Action, Mystery, Supernatural, Drama, Thriller",劇場版 空の境界 the Garden of sinners 第三章『痛覚残留』
3784,"Action, Sci-Fi, Psychological, Drama, Mecha",ヱヴァンゲリヲン新劇場版:破
3785,"Action, Sci-Fi, Psychological, Drama, Mecha",ヱヴァンゲリヲン新劇場版:Q
3786,"Action, Sci-Fi, Psychological, Drama, Mecha",シン・エヴァンゲリオン劇場版:||
3787,"Comedy, Sci-Fi, Super Power",ザ・超女[ザ・スーパーギャル]
3791,"Sports, Shounen",エア・ギア
3799,Comedy,スピード
3800,"Cars, Sports, Drama",アローエンブレム　グランプリの鷹
3801,Vampire,闇の帝王　吸血鬼ドラキュラ
3805,Magic,快盗天使ツインエンジェル
3806,"Action, Adventure, Comedy, Sports, Romance, Martial Arts",さすがの猿飛
3807,"Historical, Drama, Romance, Shoujo",炎のアルペンローゼ・ジュディ＆ランディ
3808,"Cars, Sports, Shounen",ふたり鷹
3809,"Adventure, Fantasy, Romance",白雪姫の伝説
3810,"Adventure, Fantasy, Comedy",森の陽気な小人たち ベルフィーとリビット
3811,Adventure,星の王子さま　プチ・プランス
3812,"Kids, Adventure",夢の星のボタンノーズ
3813,"Fantasy, Mystery, Romance, Shoujo",月光のピアス―ユメミと銀のバラ騎士団
3816,"Action, Ecchi",アイドルファイト　スーチーパイ２
3817,"Sci-Fi, Space",スペーストラベラーズ The Animation
3818,"Sci-Fi, Music, Space",空飛ぶ都市計画
3819,"Music, Drama",さすらいの太陽
3820,"Sci-Fi, Music, Space",space station No.9
3821,"Sci-Fi, Music, Space",ポータブル空港
3822,"Adventure, Shoujo",草原の少女ローラ
3823,"Kids, Slice of Life, Comedy",リトル・ルルとちっちゃい仲間
3825,"Action, Sports, School, Shounen",ドカベン
3827,"Action, Shounen, Sports",おれは鉄兵
3828,Adventure,まえがみ太郎
3829,"Drama, Historical",アンネの日記
3832,"Action, Fantasy",リバース ムーン ディバージェンス
3834,"Sci-Fi, Adventure",星の子チョビン
3835,"Slice of Life, Historical, Drama, School",愛の学校 クオレ物語
3836,"Adventure, Historical",名犬ジョリィ
3837,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",魔神英雄伝ワタル
3838,"Magic, School, Shoujo",ひみつのアッコちゃん２
3839,"Magic, School, Shoujo",ひみつのアッコちゃん 第３期
3840,"Action, Sci-Fi",クリスタル ブレイズ
3841,"Comedy, Slice of Life",チーズスイートホーム
3842,Adventure,どうぶつ宝島
3843,"Action, Fantasy",アリババと４０匹の盗賊
3844,"Action, Sports, School",アパッチ野球軍
3845,"Adventure, Kids, Magic",魔法使いチャッピー
3846,"Action, Sci-Fi",ミクロイドＳ
3847,Fantasy,世界名作童話 白鳥の王子
3848,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",ＯＮＥ ＰＩＥＣＥ（ワンピース） エピソードオブチョッパー＋冬に咲く、奇跡の桜
3849,Comedy,The SoulTaker 〜魂狩〜 小麦大作戦
3853,"Action, Comedy, Super Power, Seinen",クレヨンしんちゃん　真夏の夜に　オラ　参上！　嵐を呼ぶ　電王ＶＳしん王　６０分スペシャル！！
3854,"Drama, Sci-Fi, Space",銀河鉄道物語 ～忘れられた時の惑星～
3858,"Adventure, Comedy, Drama",昆虫物語みなしごハッチ
3859,"Sci-Fi, Mystery, Police, Psychological, Shoujo",秘密（トップシークレット） The Revelation
3861,"Action, Comedy, Supernatural, Shounen",シャーマンキング
3863,"Comedy, Magic, Shoujo",スウィート・ヴァレリアン
3864,"Action, Martial Arts, Historical, Shounen",蒼天の拳
3866,"Historical, Drama",クロがいた夏
3868,"Historical, Drama, Romance, Shoujo",ベルサイユのばら 生命あるかぎり愛して
3869,"Fantasy, Comedy",さくらももこ劇場 コジコジ
3870,"Shounen, Sports",キックの鬼
3873,"Adventure, Historical, Shoujo",ハニーハニーのすてきな冒険
3874,Sports,あしたへフリーキック
3875,"Comedy, Magic, Shoujo",魔法使いサリー２
3876,"Adventure, Fantasy",メーテルリングの青い鳥 チルチルミチルの冒険旅行
3877,"Adventure, Historical, Shoujo",さすらいの少女ネル
3878,"Slice of Life, Magic, Comedy, Shoujo",魔法少女ララベル
3879,"Historical, Drama",巴里のイザベル
3880,"Mecha, Sci-Fi, Shounen",魔境伝説アクロバンチ
3881,"Magic, Comedy, Shoujo",魔女っ子チックル
3882,"Mecha, Sci-Fi, Supernatural",聖獣機サイガード
3884,"Action, Comedy, Ecchi, Fantasy",MAZE☆爆熱時空
3885,Kids,シュガーバニーズ
3886,"Adventure, Comedy, Shounen",スーパーマリオブラザーズ　ピーチ姫救出大作戦!
3887,"Sports, Drama, Seinen",おおきく振りかぶって 基本のキホン
3889,"Comedy, Romance, Ecchi",ジャンクボーイ
3898,"Adventure, Demons, Mecha, Sci-Fi, Shounen",マジンガーＺ対デビルマン
3900,"Action, Sci-Fi, Super Power",黄金バット
3901,"Action, Comedy, Historical, Mystery, Supernatural",バッカーノ!
3905,Adventure,わんぱく王子の大蛇退治
3906,Horror,H・P・ラヴクラフトのダニッチ・ホラー　その他の物語
3907,"Sci-Fi, Adventure, Space, Romance, Shounen",銀河戦国群雄伝ライ
3909,"Comedy, Fantasy",ビックリマン
3913,"Action, Demons, Martial Arts, Shounen",鬼切丸
3914,"Demons, Fantasy, Romance, Seinen",1001 Nights
3915,"Adventure, Comedy, Mecha",タイムボカン
3923,"Action, Adventure, Comedy, Super Power, Kids",仮面ライダー電王:イマジンあにめ
3927,"Action, Drama, Mecha, Military, Sci-Fi, Space",機動戦士ガンダム00 セカンドシーズン
3929,"Comedy, Supernatural",動絵狐狸達引
3930,Supernatural,一寸法師ノ出世
3931,"Action, Cars, Sports, Drama, Seinen",頭文字〈イニシャル〉D BATTLE STAGE 2
3932,"Action, Mecha, Sci-Fi",マグネロボ・ガ・キーン
3935,"Action, Adventure, Mecha, Historical",機巧奇傳　ヒヲウ戦記
3936,"Kids, Adventure, Historical, Sci-Fi",パソコントラベル探偵団
3937,"Comedy, Sci-Fi",たこやきマントマン
3946,"Slice of Life, Comedy, Drama, Seinen",じゃりン子チエ
3947,"Slice of Life, Comedy, Drama, Seinen",じゃりン子チエ
3948,"Action, Harem, Comedy, Supernatural, Romance, Ecchi",魔法先生ネギま! ～introduction Film～
3952,"Comedy, Romance, Sci-Fi",ブルーシード 1.5
3954,"Comedy, School",クラトス先生の プライべートレスン
3956,"Comedy, Parody",灼眼のシャナたん
3958,"Comedy, School, Shounen, Supernatural",かんなぎ
3960,"Action, Mecha, Sci-Fi",ARMORED CORE -FORT TOWER SONG-
3962,"Adventure, Comedy, Kids",チョコレート・アンダーグラウンド
3963,"Action, Drama, Mecha, Military, Sci-Fi, Space",劇場版∀ガンダムI 地球光
3964,"Action, Drama, Mecha, Military, Sci-Fi, Space",劇場版∀ガンダムII 月光蝶
3965,"Comedy, Josei, Romance, Slice of Life",のだめカンタービレ「のだめと千秋の海物語」
3968,"Adventure, Fantasy",竜機伝承
3969,"Action, Adventure, Mecha, Sci-Fi, Space",科学救助隊テクノボイジャー
3972,"Action, Game, Shounen",遊☆戯☆王5D's（ファイブディーズ）
3973,Comedy,いくぜっ！源さん
3974,"Action, Sci-Fi, Comedy",鉄腕バーディー (2008)
3975,"Slice of Life, Comedy",うちの3姉妹
3977,"Slice of Life, Comedy, Harem, School",トゥハート おまけ
3989,Action,砂の薔薇[デザート・ローズ] 雪の黙示録
3990,Adventure,くもとちゅうりっぷ
3991,"Adventure, Comedy, Fantasy, Magic",魔法少女隊アルス the Adventure
4003,"Mystery, Magic, Ecchi",DREAM HUNTER 麗夢
4012,"Action, Music",ファーストスクワッド
4013,"Action, Adventure, Kids",ポールのミラクル大作戦
4014,"Action, Sci-Fi, Super Power",超人ロック ロードレオン
4015,"Comedy, Romance, School, Shounen",スクールランブル三学期
4021,"Comedy, Shoujo, Shounen Ai",西洋骨董洋菓子店 ~アンティーク~
4023,"Fantasy, Kids",キティズパラダイス
4024,"Adventure, Fantasy, Kids",サンリオ・アニメ世界名作劇場
4025,"Adventure, Fantasy, Kids",あそぼう!! ハローキティ
4026,"Action, Adventure, Fantasy, Kids",ポケットモンスター ダイヤモンド&パール ギラティナと氷空の花束 シェイミ
4028,"Adventure, Comedy, Fantasy",スレイヤーズ
4031,"Action, Comedy, Martial Arts, School, Shounen",魁!!男塾
4033,"Comedy, Drama, Music",アイドルマスター ライブフォーユー!
4037,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",カウボーイビバップ よせあつめブルース
4038,"Action, Comedy, Supernatural, Shounen",絶対可憐チルドレン
4039,"Action, Adventure, Drama, Thriller, Seinen",ゴルゴ13
4042,"Action, Comedy, Ecchi, Magic, School",花平バズーカ
4044,"Horror, Demons",妖怪人間ベム
4049,"Adventure, Comedy, Fantasy, Kids, Magic, Super Power",魔豆奇伝パンダリアン
4050,Fantasy,甲虫王者ムシキング ～森の民の伝説～
4051,"Action, Adventure, Comedy, Kids, Sci-Fi, Shounen",ネットゴーストPIPOPA
4052,"Action, Sci-Fi, Adventure",メダロット魂
4053,"Comedy, Sports, School, Shounen",テニスの王子様 Original Video Animation 全国大会編 Final
4054,"Slice of Life, Comedy",ぶぶチャチャ
4056,Comedy,増田こうすけ劇場 ギャグマンガ日和3
4058,"Action, Adventure, Mecha, Sci-Fi",魔境外伝レ・ディウス
4059,"Drama, Romance, School, Slice of Life",-クラナド-　もうひとつの世界　智代編
4060,"Adventure, Comedy, Fantasy, Kids, Magic",グリム名作劇場
4061,"Adventure, Comedy, Fantasy, Kids, Magic",新グリム名作劇場
4062,"Sports, Shounen",六三四の剣
4063,"Action, Comedy, Ecchi, Harem, Super Power",セキレイ
4066,"Adventure, Military, Psychological, Romance, Sci-Fi, Space",タイタニア
4067,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",真・女神転生 デビチル
4068,"Action, Kids, Adventure, Fantasy, Magic, Game, Supernatural, Demons, Sci-Fi",真･女神転生Ｄチルドレン ライト＆ダーク
4069,"Comedy, Romance",プッカ
4070,Comedy,ブラック・ジャック Dr. ピノコの森の冒険
4071,Adventure,ブラックジャック 秘蔵版スペシャル
4073,"Action, Mecha",恐竜大戦争アイゼンボーグ
